departure,arrival,travel_time_seconds,distance_km,emissions_kg_co2,transport_type,route_details
Lens,Lyon,45854,1372.804,2059.206,car,"{'one_way_distance_km': 686.402, 'one_way_duration_seconds': 22927, 'one_way_emissions_kg_co2': 1029.603, 'travel_steps': [{'step_type': 'car', 'from': 'Lens', 'to': 'Lyon', 'distance_km': 686.402, 'travel_time_seconds': 22927}, {'step_type': 'car', 'from': 'Lyon', 'to': 'Lens', 'distance_km': 686.402, 'travel_time_seconds': 22927}]}"
Lens,Marseille,66612,1978.224,2967.336,car,"{'one_way_distance_km': 989.112, 'one_way_duration_seconds': 33306, 'one_way_emissions_kg_co2': 1483.668, 'travel_steps': [{'step_type': 'car', 'from': 'Lens', 'to': 'Marseille', 'distance_km': 989.112, 'travel_time_seconds': 33306}, {'step_type': 'car', 'from': 'Marseille', 'to': 'Lens', 'distance_km': 989.112, 'travel_time_seconds': 33306}]}"
Lens,Monaco,78940,2319.382,3479.0729999999994,car,"{'one_way_distance_km': 1159.691, 'one_way_duration_seconds': 39470, 'one_way_emissions_kg_co2': 1739.5364999999997, 'travel_steps': [{'step_type': 'car', 'from': 'Lens', 'to': 'Monaco', 'distance_km': 1159.691, 'travel_time_seconds': 39470}, {'step_type': 'car', 'from': 'Monaco', 'to': 'Lens', 'distance_km': 1159.691, 'travel_time_seconds': 39470}]}"
Lens,Montpellier,65794,1908.344,2862.516,car,"{'one_way_distance_km': 954.172, 'one_way_duration_seconds': 32897, 'one_way_emissions_kg_co2': 1431.258, 'travel_steps': [{'step_type': 'car', 'from': 'Lens', 'to': 'Montpellier', 'distance_km': 954.172, 'travel_time_seconds': 32897}, {'step_type': 'car', 'from': 'Montpellier', 'to': 'Lens', 'distance_km': 954.172, 'travel_time_seconds': 32897}]}"
Lens,Nantes,42208,1183.914,1775.871,car,"{'one_way_distance_km': 591.957, 'one_way_duration_seconds': 21104, 'one_way_emissions_kg_co2': 887.9355, 'travel_steps': [{'step_type': 'car', 'from': 'Lens', 'to': 'Nantes', 'distance_km': 591.957, 'travel_time_seconds': 21104}, {'step_type': 'car', 'from': 'Nantes', 'to': 'Lens', 'distance_km': 591.957, 'travel_time_seconds': 21104}]}"
Lens,Nice,75976,2268.478,3402.7169999999996,car,"{'one_way_distance_km': 1134.239, 'one_way_duration_seconds': 37988, 'one_way_emissions_kg_co2': 1701.3584999999998, 'travel_steps': [{'step_type': 'car', 'from': 'Lens', 'to': 'Nice', 'distance_km': 1134.239, 'travel_time_seconds': 37988}, {'step_type': 'car', 'from': 'Nice', 'to': 'Lens', 'distance_km': 1134.239, 'travel_time_seconds': 37988}]}"
Lens,Paris Saint-Germain,17210,416.3,624.4499999999999,car,"{'one_way_distance_km': 208.15, 'one_way_duration_seconds': 8605, 'one_way_emissions_kg_co2': 312.22499999999997, 'travel_steps': [{'step_type': 'car', 'from': 'Lens', 'to': 'Paris Saint-Germain', 'distance_km': 208.15, 'travel_time_seconds': 8605}, {'step_type': 'car', 'from': 'Paris Saint-Germain', 'to': 'Lens', 'distance_km': 208.15, 'travel_time_seconds': 8605}]}"
Lens,Reims,13394,368.556,552.834,car,"{'one_way_distance_km': 184.278, 'one_way_duration_seconds': 6697, 'one_way_emissions_kg_co2': 276.417, 'travel_steps': [{'step_type': 'car', 'from': 'Lens', 'to': 'Reims', 'distance_km': 184.278, 'travel_time_seconds': 6697}, {'step_type': 'car', 'from': 'Reims', 'to': 'Lens', 'distance_km': 184.278, 'travel_time_seconds': 6697}]}"
Lens,Rennes,38146,1102.66,1653.99,car,"{'one_way_distance_km': 551.33, 'one_way_duration_seconds': 19073, 'one_way_emissions_kg_co2': 826.995, 'travel_steps': [{'step_type': 'car', 'from': 'Lens', 'to': 'Rennes', 'distance_km': 551.33, 'travel_time_seconds': 19073}, {'step_type': 'car', 'from': 'Rennes', 'to': 'Lens', 'distance_km': 551.33, 'travel_time_seconds': 19073}]}"
Lens,Strasbourg,37060,1066.994,1600.491,car,"{'one_way_distance_km': 533.497, 'one_way_duration_seconds': 18530, 'one_way_emissions_kg_co2': 800.2455, 'travel_steps': [{'step_type': 'car', 'from': 'Lens', 'to': 'Strasbourg', 'distance_km': 533.497, 'travel_time_seconds': 18530}, {'step_type': 'car', 'from': 'Strasbourg', 'to': 'Lens', 'distance_km': 533.497, 'travel_time_seconds': 18530}]}"
Lens,Saint-Étienne,49234,1459.082,2188.623,car,"{'one_way_distance_km': 729.541, 'one_way_duration_seconds': 24617, 'one_way_emissions_kg_co2': 1094.3115, 'travel_steps': [{'step_type': 'car', 'from': 'Lens', 'to': 'Saint-Étienne', 'distance_km': 729.541, 'travel_time_seconds': 24617}, {'step_type': 'car', 'from': 'Saint-Étienne', 'to': 'Lens', 'distance_km': 729.541, 'travel_time_seconds': 24617}]}"
Lens,Toulouse,63260,1788.028,2682.042,car,"{'one_way_distance_km': 894.014, 'one_way_duration_seconds': 31630, 'one_way_emissions_kg_co2': 1341.021, 'travel_steps': [{'step_type': 'car', 'from': 'Lens', 'to': 'Toulouse', 'distance_km': 894.014, 'travel_time_seconds': 31630}, {'step_type': 'car', 'from': 'Toulouse', 'to': 'Lens', 'distance_km': 894.014, 'travel_time_seconds': 31630}]}"
Lille,Lyon,46846,1411.11,2116.6649999999995,car,"{'one_way_distance_km': 705.555, 'one_way_duration_seconds': 23423, 'one_way_emissions_kg_co2': 1058.3324999999998, 'travel_steps': [{'step_type': 'car', 'from': 'Lille', 'to': 'Lyon', 'distance_km': 705.555, 'travel_time_seconds': 23423}, {'step_type': 'car', 'from': 'Lyon', 'to': 'Lille', 'distance_km': 705.555, 'travel_time_seconds': 23423}]}"
Lille,Marseille,67604,2016.53,3024.795,car,"{'one_way_distance_km': 1008.265, 'one_way_duration_seconds': 33802, 'one_way_emissions_kg_co2': 1512.3975, 'travel_steps': [{'step_type': 'car', 'from': 'Lille', 'to': 'Marseille', 'distance_km': 1008.265, 'travel_time_seconds': 33802}, {'step_type': 'car', 'from': 'Marseille', 'to': 'Lille', 'distance_km': 1008.265, 'travel_time_seconds': 33802}]}"
Lille,Monaco,79932,2357.688,3536.5319999999997,car,"{'one_way_distance_km': 1178.844, 'one_way_duration_seconds': 39966, 'one_way_emissions_kg_co2': 1768.2659999999998, 'travel_steps': [{'step_type': 'car', 'from': 'Lille', 'to': 'Monaco', 'distance_km': 1178.844, 'travel_time_seconds': 39966}, {'step_type': 'car', 'from': 'Monaco', 'to': 'Lille', 'distance_km': 1178.844, 'travel_time_seconds': 39966}]}"
Lille,Montpellier,66694,1945.922,2918.883,car,"{'one_way_distance_km': 972.961, 'one_way_duration_seconds': 33347, 'one_way_emissions_kg_co2': 1459.4415, 'travel_steps': [{'step_type': 'car', 'from': 'Lille', 'to': 'Montpellier', 'distance_km': 972.961, 'travel_time_seconds': 33347}, {'step_type': 'car', 'from': 'Montpellier', 'to': 'Lille', 'distance_km': 972.961, 'travel_time_seconds': 33347}]}"
Lille,Nantes,43110,1221.492,1832.238,car,"{'one_way_distance_km': 610.746, 'one_way_duration_seconds': 21555, 'one_way_emissions_kg_co2': 916.1189999999999, 'travel_steps': [{'step_type': 'car', 'from': 'Lille', 'to': 'Nantes', 'distance_km': 610.746, 'travel_time_seconds': 21555}, {'step_type': 'car', 'from': 'Nantes', 'to': 'Lille', 'distance_km': 610.746, 'travel_time_seconds': 21555}]}"
Lille,Nice,76968,2306.786,3460.179,car,"{'one_way_distance_km': 1153.393, 'one_way_duration_seconds': 38484, 'one_way_emissions_kg_co2': 1730.0895, 'travel_steps': [{'step_type': 'car', 'from': 'Lille', 'to': 'Nice', 'distance_km': 1153.393, 'travel_time_seconds': 38484}, {'step_type': 'car', 'from': 'Nice', 'to': 'Lille', 'distance_km': 1153.393, 'travel_time_seconds': 38484}]}"
Lille,Paris Saint-Germain,18112,453.878,680.817,car,"{'one_way_distance_km': 226.939, 'one_way_duration_seconds': 9056, 'one_way_emissions_kg_co2': 340.4085, 'travel_steps': [{'step_type': 'car', 'from': 'Lille', 'to': 'Paris Saint-Germain', 'distance_km': 226.939, 'travel_time_seconds': 9056}, {'step_type': 'car', 'from': 'Paris Saint-Germain', 'to': 'Lille', 'distance_km': 226.939, 'travel_time_seconds': 9056}]}"
Lille,Reims,14386,406.862,610.293,car,"{'one_way_distance_km': 203.431, 'one_way_duration_seconds': 7193, 'one_way_emissions_kg_co2': 305.1465, 'travel_steps': [{'step_type': 'car', 'from': 'Lille', 'to': 'Reims', 'distance_km': 203.431, 'travel_time_seconds': 7193}, {'step_type': 'car', 'from': 'Reims', 'to': 'Lille', 'distance_km': 203.431, 'travel_time_seconds': 7193}]}"
Lille,Rennes,39048,1140.236,1710.3540000000005,car,"{'one_way_distance_km': 570.118, 'one_way_duration_seconds': 19524, 'one_way_emissions_kg_co2': 855.1770000000001, 'travel_steps': [{'step_type': 'car', 'from': 'Lille', 'to': 'Rennes', 'distance_km': 570.118, 'travel_time_seconds': 19524}, {'step_type': 'car', 'from': 'Rennes', 'to': 'Lille', 'distance_km': 570.118, 'travel_time_seconds': 19524}]}"
Lille,Strasbourg,38054,1105.3,1657.95,car,"{'one_way_distance_km': 552.65, 'one_way_duration_seconds': 19027, 'one_way_emissions_kg_co2': 828.975, 'travel_steps': [{'step_type': 'car', 'from': 'Lille', 'to': 'Strasbourg', 'distance_km': 552.65, 'travel_time_seconds': 19027}, {'step_type': 'car', 'from': 'Strasbourg', 'to': 'Lille', 'distance_km': 552.65, 'travel_time_seconds': 19027}]}"
Lille,Saint-Étienne,50226,1497.388,2246.082,car,"{'one_way_distance_km': 748.694, 'one_way_duration_seconds': 25113, 'one_way_emissions_kg_co2': 1123.041, 'travel_steps': [{'step_type': 'car', 'from': 'Lille', 'to': 'Saint-Étienne', 'distance_km': 748.694, 'travel_time_seconds': 25113}, {'step_type': 'car', 'from': 'Saint-Étienne', 'to': 'Lille', 'distance_km': 748.694, 'travel_time_seconds': 25113}]}"
Lille,Toulouse,64160,1825.606,2738.409,car,"{'one_way_distance_km': 912.803, 'one_way_duration_seconds': 32080, 'one_way_emissions_kg_co2': 1369.2045, 'travel_steps': [{'step_type': 'car', 'from': 'Lille', 'to': 'Toulouse', 'distance_km': 912.803, 'travel_time_seconds': 32080}, {'step_type': 'car', 'from': 'Toulouse', 'to': 'Lille', 'distance_km': 912.803, 'travel_time_seconds': 32080}]}"
Lyon,Marseille,23732,662.82,994.23,car,"{'one_way_distance_km': 331.41, 'one_way_duration_seconds': 11866, 'one_way_emissions_kg_co2': 497.11500000000007, 'travel_steps': [{'step_type': 'car', 'from': 'Lyon', 'to': 'Marseille', 'distance_km': 331.41, 'travel_time_seconds': 11866}, {'step_type': 'car', 'from': 'Marseille', 'to': 'Lyon', 'distance_km': 331.41, 'travel_time_seconds': 11866}]}"
Lyon,Monaco,36060,1003.98,1505.97,car,"{'one_way_distance_km': 501.99, 'one_way_duration_seconds': 18030, 'one_way_emissions_kg_co2': 752.985, 'travel_steps': [{'step_type': 'car', 'from': 'Lyon', 'to': 'Monaco', 'distance_km': 501.99, 'travel_time_seconds': 18030}, {'step_type': 'car', 'from': 'Monaco', 'to': 'Lyon', 'distance_km': 501.99, 'travel_time_seconds': 18030}]}"
Lyon,Montpellier,23108,631.178,946.767,car,"{'one_way_distance_km': 315.589, 'one_way_duration_seconds': 11554, 'one_way_emissions_kg_co2': 473.3835, 'travel_steps': [{'step_type': 'car', 'from': 'Lyon', 'to': 'Montpellier', 'distance_km': 315.589, 'travel_time_seconds': 11554}, {'step_type': 'car', 'from': 'Montpellier', 'to': 'Lyon', 'distance_km': 315.589, 'travel_time_seconds': 11554}]}"
Lyon,Nantes,45914,1422.256,2133.384,car,"{'one_way_distance_km': 711.128, 'one_way_duration_seconds': 22957, 'one_way_emissions_kg_co2': 1066.692, 'travel_steps': [{'step_type': 'car', 'from': 'Lyon', 'to': 'Nantes', 'distance_km': 711.128, 'travel_time_seconds': 22957}, {'step_type': 'car', 'from': 'Nantes', 'to': 'Lyon', 'distance_km': 711.128, 'travel_time_seconds': 22957}]}"
Lyon,Nice,33094,953.076,1429.614,car,"{'one_way_distance_km': 476.538, 'one_way_duration_seconds': 16547, 'one_way_emissions_kg_co2': 714.807, 'travel_steps': [{'step_type': 'car', 'from': 'Lyon', 'to': 'Nice', 'distance_km': 476.538, 'travel_time_seconds': 16547}, {'step_type': 'car', 'from': 'Nice', 'to': 'Lyon', 'distance_km': 476.538, 'travel_time_seconds': 16547}]}"
Lyon,Paris Saint-Germain,31710,946.348,1419.522,car,"{'one_way_distance_km': 473.174, 'one_way_duration_seconds': 15855, 'one_way_emissions_kg_co2': 709.761, 'travel_steps': [{'step_type': 'car', 'from': 'Lyon', 'to': 'Paris Saint-Germain', 'distance_km': 473.174, 'travel_time_seconds': 15855}, {'step_type': 'car', 'from': 'Paris Saint-Germain', 'to': 'Lyon', 'distance_km': 473.174, 'travel_time_seconds': 15855}]}"
Lyon,Reims,32674,991.18,1486.77,car,"{'one_way_distance_km': 495.59, 'one_way_duration_seconds': 16337, 'one_way_emissions_kg_co2': 743.385, 'travel_steps': [{'step_type': 'car', 'from': 'Lyon', 'to': 'Reims', 'distance_km': 495.59, 'travel_time_seconds': 16337}, {'step_type': 'car', 'from': 'Reims', 'to': 'Lyon', 'distance_km': 495.59, 'travel_time_seconds': 16337}]}"
Lyon,Rennes,50194,1505.564,2258.346,car,"{'one_way_distance_km': 752.782, 'one_way_duration_seconds': 25097, 'one_way_emissions_kg_co2': 1129.173, 'travel_steps': [{'step_type': 'car', 'from': 'Lyon', 'to': 'Rennes', 'distance_km': 752.782, 'travel_time_seconds': 25097}, {'step_type': 'car', 'from': 'Rennes', 'to': 'Lyon', 'distance_km': 752.782, 'travel_time_seconds': 25097}]}"
Lyon,Strasbourg,34664,965.994,1448.991,car,"{'one_way_distance_km': 482.997, 'one_way_duration_seconds': 17332, 'one_way_emissions_kg_co2': 724.4955, 'travel_steps': [{'step_type': 'car', 'from': 'Lyon', 'to': 'Strasbourg', 'distance_km': 482.997, 'travel_time_seconds': 17332}, {'step_type': 'car', 'from': 'Strasbourg', 'to': 'Lyon', 'distance_km': 482.997, 'travel_time_seconds': 17332}]}"
Lyon,Saint-Étienne,6338,143.648,215.472,car,"{'one_way_distance_km': 71.824, 'one_way_duration_seconds': 3169, 'one_way_emissions_kg_co2': 107.73599999999999, 'travel_steps': [{'step_type': 'car', 'from': 'Lyon', 'to': 'Saint-Étienne', 'distance_km': 71.824, 'travel_time_seconds': 3169}, {'step_type': 'car', 'from': 'Saint-Étienne', 'to': 'Lyon', 'distance_km': 71.824, 'travel_time_seconds': 3169}]}"
Lyon,Toulouse,36654,1089.772,1634.658,car,"{'one_way_distance_km': 544.886, 'one_way_duration_seconds': 18327, 'one_way_emissions_kg_co2': 817.329, 'travel_steps': [{'step_type': 'car', 'from': 'Lyon', 'to': 'Toulouse', 'distance_km': 544.886, 'travel_time_seconds': 18327}, {'step_type': 'car', 'from': 'Toulouse', 'to': 'Lyon', 'distance_km': 544.886, 'travel_time_seconds': 18327}]}"
Marseille,Monaco,18058,464.412,696.6179999999999,car,"{'one_way_distance_km': 232.206, 'one_way_duration_seconds': 9029, 'one_way_emissions_kg_co2': 348.30899999999997, 'travel_steps': [{'step_type': 'car', 'from': 'Marseille', 'to': 'Monaco', 'distance_km': 232.206, 'travel_time_seconds': 9029}, {'step_type': 'car', 'from': 'Monaco', 'to': 'Marseille', 'distance_km': 232.206, 'travel_time_seconds': 9029}]}"
Marseille,Montpellier,14880,348.948,523.4219999999999,car,"{'one_way_distance_km': 174.474, 'one_way_duration_seconds': 7440, 'one_way_emissions_kg_co2': 261.71099999999996, 'travel_steps': [{'step_type': 'car', 'from': 'Marseille', 'to': 'Montpellier', 'distance_km': 174.474, 'travel_time_seconds': 7440}, {'step_type': 'car', 'from': 'Montpellier', 'to': 'Marseille', 'distance_km': 174.474, 'travel_time_seconds': 7440}]}"
Marseille,Nantes,65196,1991.366,2987.049,car,"{'one_way_distance_km': 995.683, 'one_way_duration_seconds': 32598, 'one_way_emissions_kg_co2': 1493.5245, 'travel_steps': [{'step_type': 'car', 'from': 'Marseille', 'to': 'Nantes', 'distance_km': 995.683, 'travel_time_seconds': 32598}, {'step_type': 'car', 'from': 'Nantes', 'to': 'Marseille', 'distance_km': 995.683, 'travel_time_seconds': 32598}]}"
Marseille,Nice,15094,413.508,620.262,car,"{'one_way_distance_km': 206.754, 'one_way_duration_seconds': 7547, 'one_way_emissions_kg_co2': 310.131, 'travel_steps': [{'step_type': 'car', 'from': 'Marseille', 'to': 'Nice', 'distance_km': 206.754, 'travel_time_seconds': 7547}, {'step_type': 'car', 'from': 'Nice', 'to': 'Marseille', 'distance_km': 206.754, 'travel_time_seconds': 7547}]}"
Marseille,Paris Saint-Germain,53570,1592.144,2388.216,car,"{'one_way_distance_km': 796.072, 'one_way_duration_seconds': 26785, 'one_way_emissions_kg_co2': 1194.108, 'travel_steps': [{'step_type': 'car', 'from': 'Marseille', 'to': 'Paris Saint-Germain', 'distance_km': 796.072, 'travel_time_seconds': 26785}, {'step_type': 'car', 'from': 'Paris Saint-Germain', 'to': 'Marseille', 'distance_km': 796.072, 'travel_time_seconds': 26785}]}"
Marseille,Reims,54534,1636.976,2455.464,car,"{'one_way_distance_km': 818.488, 'one_way_duration_seconds': 27267, 'one_way_emissions_kg_co2': 1227.732, 'travel_steps': [{'step_type': 'car', 'from': 'Marseille', 'to': 'Reims', 'distance_km': 818.488, 'travel_time_seconds': 27267}, {'step_type': 'car', 'from': 'Reims', 'to': 'Marseille', 'distance_km': 818.488, 'travel_time_seconds': 27267}]}"
Marseille,Rennes,69478,2074.672,3112.008,car,"{'one_way_distance_km': 1037.336, 'one_way_duration_seconds': 34739, 'one_way_emissions_kg_co2': 1556.004, 'travel_steps': [{'step_type': 'car', 'from': 'Marseille', 'to': 'Rennes', 'distance_km': 1037.336, 'travel_time_seconds': 34739}, {'step_type': 'car', 'from': 'Rennes', 'to': 'Marseille', 'distance_km': 1037.336, 'travel_time_seconds': 34739}]}"
Marseille,Strasbourg,56524,1611.788,2417.682,car,"{'one_way_distance_km': 805.894, 'one_way_duration_seconds': 28262, 'one_way_emissions_kg_co2': 1208.841, 'travel_steps': [{'step_type': 'car', 'from': 'Marseille', 'to': 'Strasbourg', 'distance_km': 805.894, 'travel_time_seconds': 28262}, {'step_type': 'car', 'from': 'Strasbourg', 'to': 'Marseille', 'distance_km': 805.894, 'travel_time_seconds': 28262}]}"
Marseille,Saint-Étienne,23950,675.384,1013.076,car,"{'one_way_distance_km': 337.692, 'one_way_duration_seconds': 11975, 'one_way_emissions_kg_co2': 506.538, 'travel_steps': [{'step_type': 'car', 'from': 'Marseille', 'to': 'Saint-Étienne', 'distance_km': 337.692, 'travel_time_seconds': 11975}, {'step_type': 'car', 'from': 'Saint-Étienne', 'to': 'Marseille', 'distance_km': 337.692, 'travel_time_seconds': 11975}]}"
Marseille,Toulouse,28426,807.544,1211.3159999999998,car,"{'one_way_distance_km': 403.772, 'one_way_duration_seconds': 14213, 'one_way_emissions_kg_co2': 605.6579999999999, 'travel_steps': [{'step_type': 'car', 'from': 'Marseille', 'to': 'Toulouse', 'distance_km': 403.772, 'travel_time_seconds': 14213}, {'step_type': 'car', 'from': 'Toulouse', 'to': 'Marseille', 'distance_km': 403.772, 'travel_time_seconds': 14213}]}"
Monaco,Montpellier,29688,709.758,1064.6370000000002,car,"{'one_way_distance_km': 354.879, 'one_way_duration_seconds': 14844, 'one_way_emissions_kg_co2': 532.3185000000001, 'travel_steps': [{'step_type': 'car', 'from': 'Monaco', 'to': 'Montpellier', 'distance_km': 354.879, 'travel_time_seconds': 14844}, {'step_type': 'car', 'from': 'Montpellier', 'to': 'Monaco', 'distance_km': 354.879, 'travel_time_seconds': 14844}]}"
Monaco,Nantes,78436,2338.062,3507.093,car,"{'one_way_distance_km': 1169.031, 'one_way_duration_seconds': 39218, 'one_way_emissions_kg_co2': 1753.5465, 'travel_steps': [{'step_type': 'car', 'from': 'Monaco', 'to': 'Nantes', 'distance_km': 1169.031, 'travel_time_seconds': 39218}, {'step_type': 'car', 'from': 'Nantes', 'to': 'Monaco', 'distance_km': 1169.031, 'travel_time_seconds': 39218}]}"
Monaco,Nice,3274,53.682,80.523,car,"{'one_way_distance_km': 26.841, 'one_way_duration_seconds': 1637, 'one_way_emissions_kg_co2': 40.2615, 'travel_steps': [{'step_type': 'car', 'from': 'Monaco', 'to': 'Nice', 'distance_km': 26.841, 'travel_time_seconds': 1637}, {'step_type': 'car', 'from': 'Nice', 'to': 'Monaco', 'distance_km': 26.841, 'travel_time_seconds': 1637}]}"
Monaco,Paris Saint-Germain,66810,1938.84,2908.26,car,"{'one_way_distance_km': 969.42, 'one_way_duration_seconds': 33405, 'one_way_emissions_kg_co2': 1454.1299999999999, 'travel_steps': [{'step_type': 'car', 'from': 'Monaco', 'to': 'Paris Saint-Germain', 'distance_km': 969.42, 'travel_time_seconds': 33405}, {'step_type': 'car', 'from': 'Paris Saint-Germain', 'to': 'Monaco', 'distance_km': 969.42, 'travel_time_seconds': 33405}]}"
Monaco,Reims,67774,1983.672,2975.508,car,"{'one_way_distance_km': 991.836, 'one_way_duration_seconds': 33887, 'one_way_emissions_kg_co2': 1487.754, 'travel_steps': [{'step_type': 'car', 'from': 'Monaco', 'to': 'Reims', 'distance_km': 991.836, 'travel_time_seconds': 33887}, {'step_type': 'car', 'from': 'Reims', 'to': 'Monaco', 'distance_km': 991.836, 'travel_time_seconds': 33887}]}"
Monaco,Rennes,82716,2421.368,3632.052,car,"{'one_way_distance_km': 1210.684, 'one_way_duration_seconds': 41358, 'one_way_emissions_kg_co2': 1816.0259999999998, 'travel_steps': [{'step_type': 'car', 'from': 'Monaco', 'to': 'Rennes', 'distance_km': 1210.684, 'travel_time_seconds': 41358}, {'step_type': 'car', 'from': 'Rennes', 'to': 'Monaco', 'distance_km': 1210.684, 'travel_time_seconds': 41358}]}"
Monaco,Strasbourg,61388,1546.674,2320.011,car,"{'one_way_distance_km': 773.337, 'one_way_duration_seconds': 30694, 'one_way_emissions_kg_co2': 1160.0055, 'travel_steps': [{'step_type': 'car', 'from': 'Monaco', 'to': 'Strasbourg', 'distance_km': 773.337, 'travel_time_seconds': 30694}, {'step_type': 'car', 'from': 'Strasbourg', 'to': 'Monaco', 'distance_km': 773.337, 'travel_time_seconds': 30694}]}"
Monaco,Saint-Étienne,37188,1022.08,1533.12,car,"{'one_way_distance_km': 511.04, 'one_way_duration_seconds': 18594, 'one_way_emissions_kg_co2': 766.5600000000001, 'travel_steps': [{'step_type': 'car', 'from': 'Monaco', 'to': 'Saint-Étienne', 'distance_km': 511.04, 'travel_time_seconds': 18594}, {'step_type': 'car', 'from': 'Saint-Étienne', 'to': 'Monaco', 'distance_km': 511.04, 'travel_time_seconds': 18594}]}"
Monaco,Toulouse,43234,1168.352,1752.5280000000002,car,"{'one_way_distance_km': 584.176, 'one_way_duration_seconds': 21617, 'one_way_emissions_kg_co2': 876.2640000000001, 'travel_steps': [{'step_type': 'car', 'from': 'Monaco', 'to': 'Toulouse', 'distance_km': 584.176, 'travel_time_seconds': 21617}, {'step_type': 'car', 'from': 'Toulouse', 'to': 'Monaco', 'distance_km': 584.176, 'travel_time_seconds': 21617}]}"
Montpellier,Nantes,53618,1663.694,2495.5409999999997,car,"{'one_way_distance_km': 831.847, 'one_way_duration_seconds': 26809, 'one_way_emissions_kg_co2': 1247.7704999999999, 'travel_steps': [{'step_type': 'car', 'from': 'Montpellier', 'to': 'Nantes', 'distance_km': 831.847, 'travel_time_seconds': 26809}, {'step_type': 'car', 'from': 'Nantes', 'to': 'Montpellier', 'distance_km': 831.847, 'travel_time_seconds': 26809}]}"
Montpellier,Nice,24608,658.19,987.285,car,"{'one_way_distance_km': 329.095, 'one_way_duration_seconds': 12304, 'one_way_emissions_kg_co2': 493.6425, 'travel_steps': [{'step_type': 'car', 'from': 'Montpellier', 'to': 'Nice', 'distance_km': 329.095, 'travel_time_seconds': 12304}, {'step_type': 'car', 'from': 'Nice', 'to': 'Montpellier', 'distance_km': 329.095, 'travel_time_seconds': 12304}]}"
Montpellier,Paris Saint-Germain,48756,1476.994,2215.4909999999995,car,"{'one_way_distance_km': 738.497, 'one_way_duration_seconds': 24378, 'one_way_emissions_kg_co2': 1107.7454999999998, 'travel_steps': [{'step_type': 'car', 'from': 'Montpellier', 'to': 'Paris Saint-Germain', 'distance_km': 738.497, 'travel_time_seconds': 24378}, {'step_type': 'car', 'from': 'Paris Saint-Germain', 'to': 'Montpellier', 'distance_km': 738.497, 'travel_time_seconds': 24378}]}"
Montpellier,Reims,54646,1618.096,2427.144,car,"{'one_way_distance_km': 809.048, 'one_way_duration_seconds': 27323, 'one_way_emissions_kg_co2': 1213.572, 'travel_steps': [{'step_type': 'car', 'from': 'Montpellier', 'to': 'Reims', 'distance_km': 809.048, 'travel_time_seconds': 27323}, {'step_type': 'car', 'from': 'Reims', 'to': 'Montpellier', 'distance_km': 809.048, 'travel_time_seconds': 27323}]}"
Montpellier,Rennes,59234,1792.94,2689.41,car,"{'one_way_distance_km': 896.47, 'one_way_duration_seconds': 29617, 'one_way_emissions_kg_co2': 1344.705, 'travel_steps': [{'step_type': 'car', 'from': 'Montpellier', 'to': 'Rennes', 'distance_km': 896.47, 'travel_time_seconds': 29617}, {'step_type': 'car', 'from': 'Rennes', 'to': 'Montpellier', 'distance_km': 896.47, 'travel_time_seconds': 29617}]}"
Montpellier,Strasbourg,56634,1592.908,2389.362,car,"{'one_way_distance_km': 796.454, 'one_way_duration_seconds': 28317, 'one_way_emissions_kg_co2': 1194.681, 'travel_steps': [{'step_type': 'car', 'from': 'Montpellier', 'to': 'Strasbourg', 'distance_km': 796.454, 'travel_time_seconds': 28317}, {'step_type': 'car', 'from': 'Strasbourg', 'to': 'Montpellier', 'distance_km': 796.454, 'travel_time_seconds': 28317}]}"
Montpellier,Saint-Étienne,24060,656.504,984.756,car,"{'one_way_distance_km': 328.252, 'one_way_duration_seconds': 12030, 'one_way_emissions_kg_co2': 492.378, 'travel_steps': [{'step_type': 'car', 'from': 'Montpellier', 'to': 'Saint-Étienne', 'distance_km': 328.252, 'travel_time_seconds': 12030}, {'step_type': 'car', 'from': 'Saint-Étienne', 'to': 'Montpellier', 'distance_km': 328.252, 'travel_time_seconds': 12030}]}"
Montpellier,Toulouse,16752,483.028,724.542,car,"{'one_way_distance_km': 241.514, 'one_way_duration_seconds': 8376, 'one_way_emissions_kg_co2': 362.271, 'travel_steps': [{'step_type': 'car', 'from': 'Montpellier', 'to': 'Toulouse', 'distance_km': 241.514, 'travel_time_seconds': 8376}, {'step_type': 'car', 'from': 'Toulouse', 'to': 'Montpellier', 'distance_km': 241.514, 'travel_time_seconds': 8376}]}"
Nantes,Nice,74892,2290.41,3435.615,car,"{'one_way_distance_km': 1145.205, 'one_way_duration_seconds': 37446, 'one_way_emissions_kg_co2': 1717.8075, 'travel_steps': [{'step_type': 'car', 'from': 'Nantes', 'to': 'Nice', 'distance_km': 1145.205, 'travel_time_seconds': 37446}, {'step_type': 'car', 'from': 'Nice', 'to': 'Nantes', 'distance_km': 1145.205, 'travel_time_seconds': 37446}]}"
Nantes,Paris Saint-Germain,25104,751.722,1127.583,car,"{'one_way_distance_km': 375.861, 'one_way_duration_seconds': 12552, 'one_way_emissions_kg_co2': 563.7914999999999, 'travel_steps': [{'step_type': 'car', 'from': 'Nantes', 'to': 'Paris Saint-Germain', 'distance_km': 375.861, 'travel_time_seconds': 12552}, {'step_type': 'car', 'from': 'Paris Saint-Germain', 'to': 'Nantes', 'distance_km': 375.861, 'travel_time_seconds': 12552}]}"
