departure,arrival,travel_time_seconds,distance_km,emissions_kg_co2,transport_type,route_details
Auxerre,Lyon,34302,632.4519479429617,2163.1589,train,"{'train_route_details': [{'from': 'Auxerre-Saint-Gervais (Auxerre)', 'to': 'Dijon (Dijon)', 'type': 'public_transport', 'distance_km': 120.37218478828453, 'co2_kg': 20.589426, 'time_s': 7200}, {'from': 'Dijon (Dijon)', 'to': 'Lyon Part Dieu (Lyon)', 'type': 'public_transport', 'distance_km': 174.87578918319633, 'co2_kg': 0.412823, 'time_s': 5820}], 'car_route_details': {'segments': [{'from': 'Stade Abbé Deschamps', 'to': 'Auxerre-Saint-Gervais (Auxerre)', 'distance_km': 4.556, 'travel_time_seconds': 752, 'emissions_kg_co2': 6.834}, {'from': 'Lyon Part Dieu (Lyon)', 'to': 'Groupama Stadium', 'distance_km': 37.4, 'travel_time_seconds': 3310, 'emissions_kg_co2': 56.099999999999994}]}}"
Auxerre,Marseille,53224,1185.4180385709913,2188.3115439999997,train,"{'train_route_details': [{'from': 'Auxerre-Saint-Gervais (Auxerre)', 'to': 'Dijon (Dijon)', 'type': 'public_transport', 'distance_km': 120.37218478828453, 'co2_kg': 20.589426, 'time_s': 7200}, {'from': 'Dijon (Dijon)', 'to': 'Marseille Saint-Charles (Marseille)', 'type': 'public_transport', 'distance_km': 465.87283449721104, 'co2_kg': 1.09976944, 'time_s': 12660}], 'car_route_details': {'segments': [{'from': 'Stade Abbé Deschamps', 'to': 'Auxerre-Saint-Gervais (Auxerre)', 'distance_km': 4.556, 'travel_time_seconds': 752, 'emissions_kg_co2': 6.834}, {'from': 'Marseille Saint-Charles (Marseille)', 'to': 'Orange Vélodrome', 'distance_km': 8.372, 'travel_time_seconds': 1832, 'emissions_kg_co2': 12.558}]}}"
Auxerre,Montpellier,48492,1150.8443006685468,2193.697096,train,"{'train_route_details': [{'from': 'Auxerre-Saint-Gervais (Auxerre)', 'to': 'Dijon (Dijon)', 'type': 'public_transport', 'distance_km': 120.37218478828453, 'co2_kg': 20.589426, 'time_s': 7200}, {'from': 'Dijon (Dijon)', 'to': 'Montpellier Saint-Roch (Montpellier)', 'type': 'public_transport', 'distance_km': 445.1609655459889, 'co2_kg': 1.05087496, 'time_s': 13500}], 'car_route_details': {'segments': [{'from': 'Stade Abbé Deschamps', 'to': 'Auxerre-Saint-Gervais (Auxerre)', 'distance_km': 4.556, 'travel_time_seconds': 752, 'emissions_kg_co2': 6.834}, {'from': 'Montpellier Saint-Roch (Montpellier)', 'to': 'Stade de la Mosson', 'distance_km': 15.222, 'travel_time_seconds': 2140, 'emissions_kg_co2': 22.833}]}}"
Auxerre,Nantes,47698,1046.3205567238035,276.02211200000005,train,"{'train_route_details': [{'from': 'Auxerre-Saint-Gervais (Auxerre)', 'to': 'Montereau (Montereau-Fault-Yonne)', 'type': 'public_transport', 'distance_km': 89.24163104867, 'co2_kg': 1.0622654, 'time_s': 4920}, {'from': 'Montereau (Montereau-Fault-Yonne)', 'to': 'Melun (Melun)', 'type': 'public_transport', 'distance_km': 31.851118124692665, 'co2_kg': 0.2319408, 'time_s': 2220}, {'from': 'Melun (Melun)', 'to': 'Paris - Gare de Lyon - Hall 1 & 2 (Paris)', 'type': 'public_transport', 'distance_km': 40.907866022153, 'co2_kg': 0.29789032, 'time_s': 1680}, {'from': 'Paris - Gare de Lyon - Hall 1 & 2 (Paris)', 'to': 'Paris - Gare de Lyon - Banlieue (Paris)', 'type': 'transfer', 'distance_km': 0.006951005778002146, 'co2_kg': 0.0, 'time_s': 8}, {'from': 'Paris - Gare de Lyon - Banlieue (Paris)', 'to': 'Châtelet les Halles (Paris)', 'type': 'public_transport', 'distance_km': 2.491749162029359, 'co2_kg': 0.01814176, 'time_s': 180}, {'from': 'Châtelet les Halles (Paris)', 'to': 'Massy - Palaiseau (Massy)', 'type': 'public_transport', 'distance_km': 16.945293759035355, 'co2_kg': 0.123396, 'time_s': 1500}, {'from': 'Massy - Palaiseau (Massy)', 'to': 'Massy TGV (Massy)', 'type': 'transfer', 'distance_km': 0.12374789128688035, 'co2_kg': 0.0, 'time_s': 157}, {'from': 'Massy TGV (Massy)', 'to': 'Nantes (Nantes)', 'type': 'public_transport', 'distance_km': 333.6249213482565, 'co2_kg': 0.78757684, 'time_s': 7680}], 'car_route_details': {'segments': [{'from': 'Stade Abbé Deschamps', 'to': 'Auxerre-Saint-Gervais (Auxerre)', 'distance_km': 4.556, 'travel_time_seconds': 752, 'emissions_kg_co2': 6.834}, {'from': 'Nantes (Nantes)', 'to': 'Stade de la Beaujoire', 'distance_km': 11.378, 'travel_time_seconds': 1706, 'emissions_kg_co2': 17.067}]}}"
Auxerre,Nice,71538,2016.6270038845933,396.428208,train,"{'train_route_details': [{'from': 'Auxerre-Saint-Gervais (Auxerre)', 'to': 'Montereau (Montereau-Fault-Yonne)', 'type': 'public_transport', 'distance_km': 89.24163104867, 'co2_kg': 1.0622654, 'time_s': 5580}, {'from': 'Montereau (Montereau-Fault-Yonne)', 'to': 'Paris - Gare de Lyon - Hall 1 & 2 (Paris)', 'type': 'public_transport', 'distance_km': 71.86712053314096, 'co2_kg': 0.52333736, 'time_s': 3480}, {'from': 'Paris - Gare de Lyon - Hall 1 & 2 (Paris)', 'to': 'Nice (Nice)', 'type': 'public_transport', 'distance_km': 833.5027503604857, 'co2_kg': 1.96761932, 'time_s': 21240}], 'car_route_details': {'segments': [{'from': 'Stade Abbé Deschamps', 'to': 'Auxerre-Saint-Gervais (Auxerre)', 'distance_km': 4.556, 'travel_time_seconds': 752, 'emissions_kg_co2': 6.834}, {'from': 'Nice (Nice)', 'to': 'Allianz Riviera', 'distance_km': 22.848, 'travel_time_seconds': 2266, 'emissions_kg_co2': 34.272}]}}"
Auxerre,Paris Saint-Germain,16648,334.79144540660855,228.55512,train,"{'train_route_details': [{'from': 'Auxerre-Saint-Gervais (Auxerre)', 'to': ""Paris-Bercy Bourgogne - Pays d'Auvergne (Paris)"", 'type': 'public_transport', 'distance_km': 151.20572270330428, 'co2_kg': 1.7998512, 'time_s': 6480}], 'car_route_details': {'segments': [{'from': 'Stade Abbé Deschamps', 'to': 'Auxerre-Saint-Gervais (Auxerre)', 'distance_km': 4.556, 'travel_time_seconds': 752, 'emissions_kg_co2': 6.834}, {'from': ""Paris-Bercy Bourgogne - Pays d'Auvergne (Paris)"", 'to': 'Parc des Princes', 'distance_km': 27.824, 'travel_time_seconds': 2936, 'emissions_kg_co2': 41.736000000000004}]}}"
Auxerre,Reims,34056,578.370791408919,120.16333,train,"{'train_route_details': [{'from': 'Auxerre-Saint-Gervais (Auxerre)', 'to': 'Laroche - Migennes (Migennes)', 'type': 'public_transport', 'distance_km': 18.939997443201968, 'co2_kg': 0.22544550000000002, 'time_s': 960}, {'from': 'Laroche - Migennes (Migennes)', 'to': 'Paris - Gare de Lyon - Hall 1 & 2 (Paris)', 'type': 'public_transport', 'distance_km': 133.19611726844835, 'co2_kg': 0.31442988000000005, 'time_s': 4740}, {'from': 'Paris - Gare de Lyon - Hall 1 & 2 (Paris)', 'to': 'Paris Gare de Lyon (Paris)', 'type': 'transfer', 'distance_km': 0.1335447666812244, 'co2_kg': 0.0, 'time_s': 170}, {'from': 'Paris Gare de Lyon (Paris)', 'to': 'Marne la Vallée - Chessy (Chessy)', 'type': 'public_transport', 'distance_km': 32.154202534383714, 'co2_kg': 0.23414664, 'time_s': 2280}, {'from': 'Marne la Vallée - Chessy (Chessy)', 'to': 'Marne-la-Vallée - Chessy (Chessy)', 'type': 'transfer', 'distance_km': 0.03320690181197249, 'co2_kg': 0.0, 'time_s': 42}, {'from': 'Marne-la-Vallée - Chessy (Chessy)', 'to': 'Champagne-Ardenne TGV (Bezannes)', 'type': 'public_transport', 'distance_km': 96.2966302167751, 'co2_kg': 0.22732228000000002, 'time_s': 1680}, {'from': 'Champagne-Ardenne TGV (Bezannes)', 'to': 'Reims Maison Blanche (Reims)', 'type': 'public_transport', 'distance_km': 2.909696573157209, 'co2_kg': 0.034629, 'time_s': 300}], 'car_route_details': {'segments': [{'from': 'Stade Abbé Deschamps', 'to': 'Auxerre-Saint-Gervais (Auxerre)', 'distance_km': 4.556, 'travel_time_seconds': 752, 'emissions_kg_co2': 6.834}, {'from': 'Reims Maison Blanche (Reims)', 'to': 'Stade Auguste Delaune', 'distance_km': 6.488, 'travel_time_seconds': 1024, 'emissions_kg_co2': 9.732000000000001}]}}"
Auxerre,Rennes,43824,1017.921958077446,287.89513200000005,train,"{'train_route_details': [{'from': 'Auxerre-Saint-Gervais (Auxerre)', 'to': 'Montereau (Montereau-Fault-Yonne)', 'type': 'public_transport', 'distance_km': 89.24163104867, 'co2_kg': 1.0622654, 'time_s': 5580}, {'from': 'Montereau (Montereau-Fault-Yonne)', 'to': 'Paris - Gare de Lyon - Hall 1 & 2 (Paris)', 'type': 'public_transport', 'distance_km': 71.86712053314096, 'co2_kg': 0.52333736, 'time_s': 3480}, {'from': 'Paris - Gare de Lyon - Hall 1 & 2 (Paris)', 'to': 'Paris Gare de Lyon (Paris)', 'type': 'transfer', 'distance_km': 0.1335447666812244, 'co2_kg': 0.0, 'time_s': 170}, {'from': 'Paris Gare de Lyon (Paris)', 'to': 'Châtelet les Halles (Paris)', 'type': 'public_transport', 'distance_km': 2.6029954177997614, 'co2_kg': 0.01894984, 'time_s': 120}, {'from': 'Châtelet les Halles (Paris)', 'to': 'Massy - Palaiseau (Massy)', 'type': 'public_transport', 'distance_km': 16.945293759035355, 'co2_kg': 0.123396, 'time_s': 1500}, {'from': 'Massy - Palaiseau (Massy)', 'to': 'Massy TGV (Massy)', 'type': 'transfer', 'distance_km': 0.12374789128688035, 'co2_kg': 0.0, 'time_s': 157}, {'from': 'Massy TGV (Massy)', 'to': 'Rennes (Rennes)', 'type': 'public_transport', 'distance_km': 312.2243301353507, 'co2_kg': 0.73705632, 'time_s': 6060}, {'from': 'Rennes (Rennes)', 'to': 'La Poterie (Rennes)', 'type': 'public_transport', 'distance_km': 3.355315486758075, 'co2_kg': 0.0399364, 'time_s': 300}], 'car_route_details': {'segments': [{'from': 'Stade Abbé Deschamps', 'to': 'Auxerre-Saint-Gervais (Auxerre)', 'distance_km': 4.556, 'travel_time_seconds': 752, 'emissions_kg_co2': 6.834}, {'from': 'La Poterie (Rennes)', 'to': 'Roazhon Park', 'distance_km': 20.378, 'travel_time_seconds': 1312, 'emissions_kg_co2': 30.567}]}}"
Auxerre,Strasbourg,35734,900.9254082071324,371.742958,train,"{'train_route_details': [{'from': 'Auxerre-Saint-Gervais (Auxerre)', 'to': 'Dijon (Dijon)', 'type': 'public_transport', 'distance_km': 158.12534887907208, 'co2_kg': 1.8822111, 'time_s': 7680}, {'from': 'Dijon (Dijon)', 'to': 'Mulhouse (Mulhouse)', 'type': 'public_transport', 'distance_km': 184.96630356091813, 'co2_kg': 0.43664248, 'time_s': 4740}, {'from': 'Mulhouse (Mulhouse)', 'to': 'Strasbourg (Strasbourg)', 'type': 'public_transport', 'distance_km': 100.71205166357609, 'co2_kg': 1.198806, 'time_s': 3180}], 'car_route_details': {'segments': [{'from': 'Stade Abbé Deschamps', 'to': 'Auxerre-Saint-Gervais (Auxerre)', 'distance_km': 4.556, 'travel_time_seconds': 752, 'emissions_kg_co2': 6.834}, {'from': 'Strasbourg (Strasbourg)', 'to': 'Stade de la Meinau', 'distance_km': 8.762, 'travel_time_seconds': 1742, 'emissions_kg_co2': 13.142999999999999}]}}"
Auxerre,Saint-Étienne,49754,1233.6506670393603,333.12405399999994,train,"{'train_route_details': [{'from': 'Auxerre-Saint-Gervais (Auxerre)', 'to': 'Montereau (Montereau-Fault-Yonne)', 'type': 'public_transport', 'distance_km': 89.24163104867, 'co2_kg': 1.0622654, 'time_s': 4920}, {'from': 'Montereau (Montereau-Fault-Yonne)', 'to': 'Melun (Melun)', 'type': 'public_transport', 'distance_km': 31.851118124692665, 'co2_kg': 0.2319408, 'time_s': 2220}, {'from': 'Melun (Melun)', 'to': 'Paris - Gare de Lyon - Hall 1 & 2 (Paris)', 'type': 'public_transport', 'distance_km': 40.907866022153, 'co2_kg': 0.29789032, 'time_s': 1680}, {'from': 'Paris - Gare de Lyon - Hall 1 & 2 (Paris)', 'to': 'Lyon Part Dieu (Lyon)', 'type': 'public_transport', 'distance_km': 395.5761958575155, 'co2_kg': 0.9338213200000001, 'time_s': 7500}, {'from': 'Lyon Part Dieu (Lyon)', 'to': 'Saint-Étienne Châteaucreux (Saint-Étienne)', 'type': 'public_transport', 'distance_km': 53.718522466649034, 'co2_kg': 0.6394227, 'time_s': 2820}], 'car_route_details': {'segments': [{'from': 'Stade Abbé Deschamps', 'to': 'Auxerre-Saint-Gervais (Auxerre)', 'distance_km': 4.556, 'travel_time_seconds': 752, 'emissions_kg_co2': 6.834}, {'from': 'Saint-Étienne Châteaucreux (Saint-Étienne)', 'to': 'Stade Geoffroy Guichard', 'distance_km': 6.504, 'travel_time_seconds': 1242, 'emissions_kg_co2': 9.756}]}}"
Auxerre,Toulouse,66998,1797.9377678701178,365.669648,train,"{'train_route_details': [{'from': 'Auxerre-Saint-Gervais (Auxerre)', 'to': 'Montereau (Montereau-Fault-Yonne)', 'type': 'public_transport', 'distance_km': 89.24163104867, 'co2_kg': 1.0622654, 'time_s': 4920}, {'from': 'Montereau (Montereau-Fault-Yonne)', 'to': 'Melun (Melun)', 'type': 'public_transport', 'distance_km': 31.851118124692665, 'co2_kg': 0.2319408, 'time_s': 2220}, {'from': 'Melun (Melun)', 'to': 'Châtelet les Halles (Paris)', 'type': 'public_transport', 'distance_km': 45.729999037139606, 'co2_kg': 0.33300176, 'time_s': 3480}, {'from': 'Châtelet les Halles (Paris)', 'to': 'Massy - Palaiseau (Massy)', 'type': 'public_transport', 'distance_km': 17.381544842418073, 'co2_kg': 0.12657008, 'time_s': 1920}, {'from': 'Massy - Palaiseau (Massy)', 'to': 'Massy TGV (Massy)', 'type': 'transfer', 'distance_km': 0.12374789128688035, 'co2_kg': 0.0, 'time_s': 157}, {'from': 'Massy TGV (Massy)', 'to': 'Toulouse Matabiau (Toulouse)', 'type': 'public_transport', 'distance_km': 706.8298429908516, 'co2_kg': 1.66858844, 'time_s': 16740}], 'car_route_details': {'segments': [{'from': 'Stade Abbé Deschamps', 'to': 'Auxerre-Saint-Gervais (Auxerre)', 'distance_km': 4.556, 'travel_time_seconds': 752, 'emissions_kg_co2': 6.834}, {'from': 'Toulouse Matabiau (Toulouse)', 'to': 'Stadium de Toulouse', 'distance_km': 11.066, 'travel_time_seconds': 2046, 'emissions_kg_co2': 16.599}]}}"
Brest,Le Havre,65328,1626.4967718097323,410.613962,train,"{'train_route_details': [{'from': 'Brest (Brest)', 'to': 'Rennes (Rennes)', 'type': 'public_transport', 'distance_km': 225.3613153819179, 'co2_kg': 0.53200064, 'time_s': 8700}, {'from': 'Rennes (Rennes)', 'to': 'Marne-la-Vallée - Chessy (Chessy)', 'type': 'public_transport', 'distance_km': 353.72244485276656, 'co2_kg': 0.8350199199999999, 'time_s': 8700}, {'from': 'Marne-la-Vallée - Chessy (Chessy)', 'to': 'Marne la Vallée - Chessy (Chessy)', 'type': 'transfer', 'distance_km': 0.03320690181197249, 'co2_kg': 0.0, 'time_s': 42}, {'from': 'Marne la Vallée - Chessy (Chessy)', 'to': 'Auber (Paris)', 'type': 'public_transport', 'distance_km': 36.626903757218294, 'co2_kg': 0.26671735999999996, 'time_s': 2580}, {'from': 'Auber (Paris)', 'to': 'Paris Saint-Lazare (Paris)', 'type': 'transfer', 'distance_km': 0.6052301936507316, 'co2_kg': 0.0, 'time_s': 600}, {'from': 'Paris Saint-Lazare (Paris)', 'to': 'Le Havre (Le Havre)', 'type': 'public_transport', 'distance_km': 189.79028481750078, 'co2_kg': 2.2591316999999997, 'time_s': 7860}], 'car_route_details': {'segments': [{'from': 'Stade Francis-Le Blé', 'to': 'Brest (Brest)', 'distance_km': 6.48, 'travel_time_seconds': 978, 'emissions_kg_co2': 9.72}, {'from': 'Le Havre (Le Havre)', 'to': 'Stade Océane', 'distance_km': 7.738, 'travel_time_seconds': 1110, 'emissions_kg_co2': 11.607000000000001}]}}"
Brest,Lens,57386,1598.924307905023,244.87755,train,"{'train_route_details': [{'from': 'Brest (Brest)', 'to': 'Rennes (Rennes)', 'type': 'public_transport', 'distance_km': 225.3613153819179, 'co2_kg': 0.53200064, 'time_s': 8700}, {'from': 'Rennes (Rennes)', 'to': 'Massy TGV (Massy)', 'type': 'public_transport', 'distance_km': 312.30705541654714, 'co2_kg': 0.7372522, 'time_s': 6780}, {'from': 'Massy TGV (Massy)', 'to': 'Massy - Palaiseau (Massy)', 'type': 'transfer', 'distance_km': 0.12374789128688035, 'co2_kg': 0.0, 'time_s': 157}, {'from': 'Massy - Palaiseau (Massy)', 'to': 'Gare du Nord (Paris)', 'type': 'public_transport', 'distance_km': 19.437565780145146, 'co2_kg': 0.14154504, 'time_s': 1740}, {'from': 'Gare du Nord (Paris)', 'to': 'Paris Nord (Paris)', 'type': 'transfer', 'distance_km': 0.23520859542016212, 'co2_kg': 0.0, 'time_s': 299}, {'from': 'Paris Nord (Paris)', 'to': 'Lille Flandres (Lille)', 'type': 'public_transport', 'distance_km': 201.9453778221469, 'co2_kg': 0.47672472, 'time_s': 3960}, {'from': 'Lille Flandres (Lille)', 'to': 'Lens (Lens)', 'type': 'public_transport', 'distance_km': 35.38188306504746, 'co2_kg': 0.4211529, 'time_s': 2400}], 'car_route_details': {'segments': [{'from': 'Stade Francis-Le Blé', 'to': 'Brest (Brest)', 'distance_km': 6.48, 'travel_time_seconds': 978, 'emissions_kg_co2': 9.72}, {'from': 'Lens (Lens)', 'to': 'Stade Bollaert-Delelis', 'distance_km': 2.86, 'travel_time_seconds': 488, 'emissions_kg_co2': 4.289999999999999}]}}"
Brest,Lille,50314,1599.1539039303757,226.270628,train,"{'train_route_details': [{'from': 'Brest (Brest)', 'to': 'Rennes (Rennes)', 'type': 'public_transport', 'distance_km': 225.3613153819179, 'co2_kg': 0.53200064, 'time_s': 8700}, {'from': 'Rennes (Rennes)', 'to': 'Lille Europe (Lille)', 'type': 'public_transport', 'distance_km': 560.6416365832698, 'co2_kg': 1.3234856400000001, 'time_s': 13260}], 'car_route_details': {'segments': [{'from': 'Stade Francis-Le Blé', 'to': 'Brest (Brest)', 'distance_km': 6.48, 'travel_time_seconds': 978, 'emissions_kg_co2': 9.72}, {'from': 'Lille Europe (Lille)', 'to': 'Decathlon Arena Pierre Mauroy Stadium', 'distance_km': 20.668, 'travel_time_seconds': 1696, 'emissions_kg_co2': 31.001999999999995}]}}"
Brest,Lyon,57808,1886.379778372775,283.295888,train,"{'train_route_details': [{'from': 'Brest (Brest)', 'to': 'Rennes (Rennes)', 'type': 'public_transport', 'distance_km': 225.3613153819179, 'co2_kg': 0.53200064, 'time_s': 8700}, {'from': 'Rennes (Rennes)', 'to': 'Lyon Part Dieu (Lyon)', 'type': 'public_transport', 'distance_km': 695.8885738044695, 'co2_kg': 1.6427582399999998, 'time_s': 14340}], 'car_route_details': {'segments': [{'from': 'Stade Francis-Le Blé', 'to': 'Brest (Brest)', 'distance_km': 6.48, 'travel_time_seconds': 978, 'emissions_kg_co2': 9.72}, {'from': 'Lyon Part Dieu (Lyon)', 'to': 'Groupama Stadium', 'distance_km': 37.4, 'travel_time_seconds': 3310, 'emissions_kg_co2': 56.099999999999994}]}}"
Brest,Marseille,67130,2455.1985616495003,319.878964,train,"{'train_route_details': [{'from': 'Brest (Brest)', 'to': 'Rennes (Rennes)', 'type': 'public_transport', 'distance_km': 225.3613153819179, 'co2_kg': 0.53200064, 'time_s': 8700}, {'from': 'Rennes (Rennes)', 'to': 'Massy TGV (Massy)', 'type': 'public_transport', 'distance_km': 312.30705541654714, 'co2_kg': 0.7372522, 'time_s': 6780}, {'from': 'Massy TGV (Massy)', 'to': 'Massy - Palaiseau (Massy)', 'type': 'transfer', 'distance_km': 0.12374789128688035, 'co2_kg': 0.0, 'time_s': 157}, {'from': 'Massy - Palaiseau (Massy)', 'to': 'Châtelet les Halles (Paris)', 'type': 'public_transport', 'distance_km': 16.945293759035355, 'co2_kg': 0.123396, 'time_s': 1500}, {'from': 'Châtelet les Halles (Paris)', 'to': 'Paris Gare de Lyon (Paris)', 'type': 'public_transport', 'distance_km': 2.6029954177997614, 'co2_kg': 0.01894984, 'time_s': 120}, {'from': 'Paris Gare de Lyon (Paris)', 'to': 'Paris - Gare de Lyon - Hall 1 & 2 (Paris)', 'type': 'transfer', 'distance_km': 0.1335447666812244, 'co2_kg': 0.0, 'time_s': 170}, {'from': 'Paris - Gare de Lyon - Hall 1 & 2 (Paris)', 'to': 'Marseille Saint-Charles (Marseille)', 'type': 'public_transport', 'distance_km': 662.6993281914819, 'co2_kg': 1.56441096, 'time_s': 12180}], 'car_route_details': {'segments': [{'from': 'Stade Francis-Le Blé', 'to': 'Brest (Brest)', 'distance_km': 6.48, 'travel_time_seconds': 978, 'emissions_kg_co2': 9.72}, {'from': 'Marseille Saint-Charles (Marseille)', 'to': 'Orange Vélodrome', 'distance_km': 8.372, 'travel_time_seconds': 1832, 'emissions_kg_co2': 12.558}]}}"
Brest,Montpellier,68404,2492.5190707346555,350.094004,train,"{'train_route_details': [{'from': 'Brest (Brest)', 'to': 'Paris - Montparnasse - Hall 1 & 2 (Paris)', 'type': 'public_transport', 'distance_km': 529.341134180199, 'co2_kg': 1.2495964, 'time_s': 13620}, {'from': 'Paris - Montparnasse - Hall 1 & 2 (Paris)', 'to': 'Versailles Chantiers (Versailles)', 'type': 'public_transport', 'distance_km': 14.427696965065367, 'co2_kg': 0.03405716, 'time_s': 780}, {'from': 'Versailles Chantiers (Versailles)', 'to': 'La Défense (Puteaux)', 'type': 'public_transport', 'distance_km': 14.12031246127136, 'co2_kg': 0.10282272, 'time_s': 1320}, {'from': 'La Défense (Puteaux)', 'to': 'La Grande Arche de la Défense (Puteaux)', 'type': 'transfer', 'distance_km': 0.15731097491836005, 'co2_kg': 0.0, 'time_s': 200}, {'from': 'La Grande Arche de la Défense (Puteaux)', 'to': 'Paris Gare de Lyon (Paris)', 'type': 'public_transport', 'distance_km': 11.662498589597028, 'co2_kg': 0.0849212, 'time_s': 720}, {'from': 'Paris Gare de Lyon (Paris)', 'to': 'Paris - Gare de Lyon - Hall 1 & 2 (Paris)', 'type': 'transfer', 'distance_km': 0.1335447666812244, 'co2_kg': 0.0, 'time_s': 170}, {'from': 'Paris - Gare de Lyon - Hall 1 & 2 (Paris)', 'to': 'Montpellier Sud de France (Montpellier)', 'type': 'public_transport', 'distance_km': 660.7600374295955, 'co2_kg': 1.55983256, 'time_s': 11760}], 'car_route_details': {'segments': [{'from': 'Stade Francis-Le Blé', 'to': 'Brest (Brest)', 'distance_km': 6.48, 'travel_time_seconds': 978, 'emissions_kg_co2': 9.72}, {'from': 'Montpellier Sud de France (Montpellier)', 'to': 'Stade de la Mosson', 'distance_km': 24.834, 'travel_time_seconds': 3046, 'emissions_kg_co2': 37.251}]}}"
Brest,Nantes,26684,564.0581977962848,91.256772,train,"{'train_route_details': [{'from': 'Brest (Brest)', 'to': 'Nantes (Nantes)', 'type': 'public_transport', 'distance_km': 273.10009889814245, 'co2_kg': 0.64469772, 'time_s': 12000}], 'car_route_details': {'segments': [{'from': 'Stade Francis-Le Blé', 'to': 'Brest (Brest)', 'distance_km': 6.48, 'travel_time_seconds': 978, 'emissions_kg_co2': 9.72}, {'from': 'Nantes (Nantes)', 'to': 'Stade de la Beaujoire', 'distance_km': 11.378, 'travel_time_seconds': 1706, 'emissions_kg_co2': 17.067}]}}"
Brest,Nice,89524,2916.1508961030645,400.517596,train,"{'train_route_details': [{'from': 'Brest (Brest)', 'to': 'Rennes (Rennes)', 'type': 'public_transport', 'distance_km': 225.3613153819179, 'co2_kg': 0.53200064, 'time_s': 8700}, {'from': 'Rennes (Rennes)', 'to': 'Marne-la-Vallée - Chessy (Chessy)', 'type': 'public_transport', 'distance_km': 353.72244485276656, 'co2_kg': 0.8350199199999999, 'time_s': 8700}, {'from': 'Marne-la-Vallée - Chessy (Chessy)', 'to': 'Marne la Vallée - Chessy (Chessy)', 'type': 'transfer', 'distance_km': 0.03320690181197249, 'co2_kg': 0.0, 'time_s': 42}, {'from': 'Marne la Vallée - Chessy (Chessy)', 'to': 'Paris Gare de Lyon (Paris)', 'type': 'public_transport', 'distance_km': 32.15420253438371, 'co2_kg': 0.23414664, 'time_s': 2220}, {'from': 'Paris Gare de Lyon (Paris)', 'to': 'Paris - Gare de Lyon - Hall 1 & 2 (Paris)', 'type': 'transfer', 'distance_km': 0.1335447666812244, 'co2_kg': 0.0, 'time_s': 170}, {'from': 'Paris - Gare de Lyon - Hall 1 & 2 (Paris)', 'to': 'Nice (Nice)', 'type': 'public_transport', 'distance_km': 832.0067336139709, 'co2_kg': 1.96408876, 'time_s': 20520}], 'car_route_details': {'segments': [{'from': 'Stade Francis-Le Blé', 'to': 'Brest (Brest)', 'distance_km': 6.48, 'travel_time_seconds': 978, 'emissions_kg_co2': 9.72}, {'from': 'Nice (Nice)', 'to': 'Allianz Riviera', 'distance_km': 22.848, 'travel_time_seconds': 2266, 'emissions_kg_co2': 34.272}]}}"
Brest,Paris Saint-Germain,33250,1092.7835622509435,158.38734399999998,train,"{'train_route_details': [{'from': 'Brest (Brest)', 'to': 'Paris - Montparnasse - Hall 1 & 2 (Paris)', 'type': 'public_transport', 'distance_km': 535.7537811254717, 'co2_kg': 1.2647334399999999, 'time_s': 15060}], 'car_route_details': {'segments': [{'from': 'Stade Francis-Le Blé', 'to': 'Brest (Brest)', 'distance_km': 6.48, 'travel_time_seconds': 978, 'emissions_kg_co2': 9.72}, {'from': 'Paris - Montparnasse - Hall 1 & 2 (Paris)', 'to': 'Parc des Princes', 'distance_km': 14.796, 'travel_time_seconds': 2152, 'emissions_kg_co2': 22.193999999999996}]}}"
Brest,Reims,53722,1369.5481740492337,182.349184,train,"{'train_route_details': [{'from': 'Brest (Brest)', 'to': 'Rennes (Rennes)', 'type': 'public_transport', 'distance_km': 225.3613153819179, 'co2_kg': 0.53200064, 'time_s': 8700}, {'from': 'Rennes (Rennes)', 'to': 'Marne-la-Vallée - Chessy (Chessy)', 'type': 'public_transport', 'distance_km': 353.72244485276656, 'co2_kg': 0.8350199199999999, 'time_s': 8700}, {'from': 'Marne-la-Vallée - Chessy (Chessy)', 'to': 'Champagne-Ardenne TGV (Bezannes)', 'type': 'public_transport', 'distance_km': 96.2966302167751, 'co2_kg': 0.22732228000000002, 'time_s': 1680}, {'from': 'Champagne-Ardenne TGV (Bezannes)', 'to': 'Reims Maison Blanche (Reims)', 'type': 'public_transport', 'distance_km': 2.909696573157209, 'co2_kg': 0.034629, 'time_s': 300}], 'car_route_details': {'segments': [{'from': 'Stade Francis-Le Blé', 'to': 'Brest (Brest)', 'distance_km': 6.48, 'travel_time_seconds': 978, 'emissions_kg_co2': 9.72}, {'from': 'Reims Maison Blanche (Reims)', 'to': 'Stade Auguste Delaune', 'distance_km': 6.488, 'travel_time_seconds': 1024, 'emissions_kg_co2': 9.732000000000001}]}}"
Brest,Rennes,19644,465.0386307638358,74.67406400000002,train,"{'train_route_details': [{'from': 'Brest (Brest)', 'to': 'Rennes (Rennes)', 'type': 'public_transport', 'distance_km': 225.3613153819179, 'co2_kg': 0.53200064, 'time_s': 8700}], 'car_route_details': {'segments': [{'from': 'Stade Francis-Le Blé', 'to': 'Brest (Brest)', 'distance_km': 6.48, 'travel_time_seconds': 978, 'emissions_kg_co2': 9.72}, {'from': 'Rennes (Rennes)', 'to': 'Roazhon Park', 'distance_km': 7.836, 'travel_time_seconds': 1266, 'emissions_kg_co2': 11.754000000000001}]}}"
